estado_abrev,municipio_id_sdv,macro_id,macro_nome,regional_id,regional_nome
RO,110012,1101,Macrorregião II (Cacoal),11003,Central
RO,110030,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110004,1101,Macrorregião II (Cacoal),11002,Café
RO,110028,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110018,1101,Macrorregião II (Cacoal),11002,Café
RO,110015,1101,Macrorregião II (Cacoal),11003,Central
RO,110009,1101,Macrorregião II (Cacoal),11002,Café
RO,110001,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110032,1101,Macrorregião II (Cacoal),11003,Central
RO,110025,1101,Macrorregião II (Cacoal),11003,Central
RO,110149,1101,Macrorregião II (Cacoal),11007,Vale do Guaporé
RO,110005,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110014,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110006,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110034,1101,Macrorregião II (Cacoal),11003,Central
RO,110008,1101,Macrorregião II (Cacoal),11007,Vale do Guaporé
RO,110150,1101,Macrorregião II (Cacoal),11007,Vale do Guaporé
RO,110037,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110170,1101,Macrorregião II (Cacoal),11003,Central
RO,110092,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110130,1101,Macrorregião II (Cacoal),11003,Central
RO,110050,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110007,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110029,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110180,1101,Macrorregião II (Cacoal),11003,Central
RO,110120,1101,Macrorregião II (Cacoal),11002,Café
RO,110143,1101,Macrorregião II (Cacoal),11003,Central
RO,110003,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110148,1101,Macrorregião II (Cacoal),11002,Café
RO,110155,1101,Macrorregião II (Cacoal),11003,Central
RO,110145,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110090,1101,Macrorregião II (Cacoal),11005,Zona da Mata
RO,110147,1101,Macrorregião II (Cacoal),11002,Café
RO,110146,1101,Macrorregião II (Cacoal),11006,Cone Sul
RO,110020,1102,Macrorregião I - Porto Velho,11004,Madeira-Mamoré
RO,110002,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110011,1102,Macrorregião I - Porto Velho,11003,Central
RO,110010,1102,Macrorregião I - Porto Velho,11004,Madeira-Mamoré
RO,110013,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110045,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110033,1102,Macrorregião I - Porto Velho,11004,Madeira-Mamoré
RO,110080,1102,Macrorregião I - Porto Velho,11004,Madeira-Mamoré
RO,110040,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110094,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110140,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110070,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110110,1102,Macrorregião I - Porto Velho,11004,Madeira-Mamoré
RO,110160,1102,Macrorregião I - Porto Velho,11003,Central
RO,110100,1102,Macrorregião I - Porto Velho,11003,Central
RO,110175,1102,Macrorregião I - Porto Velho,11003,Central
RO,110060,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
RO,110026,1102,Macrorregião I - Porto Velho,11001,Vale do Jamari
AC,120040,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120020,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120060,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120050,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120030,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120010,1201,Macro Única - AC,12001,Alto Acre
AC,120045,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120033,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120025,1201,Macro Única - AC,12001,Alto Acre
AC,120070,1201,Macro Única - AC,12001,Alto Acre
AC,120035,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120080,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120038,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120042,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120001,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120013,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120034,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120039,1201,Macro Única - AC,12003,Juruá e Tarauacá Envira
AC,120017,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120032,1201,Macro Única - AC,12002,Baixo Acre e Purus
AC,120005,1201,Macro Única - AC,12001,Alto Acre
AC,120043,1201,Macro Única - AC,12002,Baixo Acre e Purus
AM,130420,1302,Oeste,13008,Triângulo
AM,130406,1302,Oeste,13009,Alto Solimoes
AM,130060,1302,Oeste,13009,Alto Solimoes
AM,130140,1302,Oeste,13007,Regional Juruá
AM,130390,1302,Oeste,13009,Alto Solimoes
AM,130100,1302,Oeste,13007,Regional Juruá
AM,130370,1302,Oeste,13009,Alto Solimoes
AM,130160,1302,Oeste,13009,Alto Solimoes
AM,130230,1302,Oeste,13009,Alto Solimoes
AM,130180,1302,Oeste,13007,Regional Juruá
AM,130423,1302,Oeste,13009,Alto Solimoes
AM,130150,1302,Oeste,13007,Regional Juruá
AM,130002,1302,Oeste,13008,Triângulo
AM,130280,1302,Oeste,13008,Triângulo
AM,130020,1302,Oeste,13009,Alto Solimoes
AM,130426,1302,Oeste,13008,Triângulo
AM,130165,1302,Oeste,13007,Regional Juruá
AM,130195,1302,Oeste,13007,Regional Juruá
AM,130006,1302,Oeste,13009,Alto Solimoes
AM,130220,1302,Oeste,13008,Triângulo
AM,130210,1302,Oeste,13008,Triângulo
AM,130190,1303,Leste,13004,Medio Amazonas
AM,130340,1303,Leste,13005,Baixo Amazonas
AM,130290,1303,Leste,13005,Baixo Amazonas
AM,130170,1303,Leste,13003,Rio Madeira
AM,130270,1303,Leste,13003,Rio Madeira
AM,130080,1303,Leste,13003,Rio Madeira
AM,130050,1303,Leste,13005,Baixo Amazonas
AM,130440,1303,Leste,13004,Medio Amazonas
AM,130330,1303,Leste,13003,Rio Madeira
AM,130068,1303,Leste,13005,Baixo Amazonas
AM,130014,1303,Leste,13003,Rio Madeira
AM,130300,1303,Leste,13005,Baixo Amazonas
AM,130430,1303,Leste,13004,Medio Amazonas
AM,130395,1303,Leste,13004,Medio Amazonas
AM,130400,1303,Leste,13004,Medio Amazonas
AM,130200,1303,Leste,13004,Medio Amazonas
AM,130260,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130250,1304,Central,13002,Rio Negro e Solimões
AM,130120,1304,Central,13002,Rio Negro e Solimões
AM,130185,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130380,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130240,1304,Central,13006,Regional Purus
AM,130030,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130070,1304,Central,13006,Regional Purus
AM,130110,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130353,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130310,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130356,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130130,1304,Central,13002,Rio Negro e Solimões
AM,130063,1304,Central,13002,Rio Negro e Solimões
AM,130115,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130410,1304,Central,13006,Regional Purus
AM,130350,1304,Central,13006,Regional Purus
AM,130040,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130010,1304,Central,13002,Rio Negro e Solimões
AM,130255,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130090,1304,Central,13006,Regional Purus
AM,130320,1304,Central,13002,Rio Negro e Solimões
AM,130360,1304,Central,13001,"Manaus, Entorno e Alto Rio Negro"
AM,130083,1304,Central,13002,Rio Negro e Solimões
AM,130008,1304,Central,13002,Rio Negro e Solimões
RR,140010,1401,Macro-Roraima,14001,Centro Norte
RR,140047,1401,Macro-Roraima,14002,Sul
RR,140005,1401,Macro-Roraima,14001,Centro Norte
RR,140020,1401,Macro-Roraima,14002,Sul
RR,140045,1401,Macro-Roraima,14001,Centro Norte
RR,140017,1401,Macro-Roraima,14001,Centro Norte
RR,140030,1401,Macro-Roraima,14001,Centro Norte
RR,140040,1401,Macro-Roraima,14001,Centro Norte
RR,140002,1401,Macro-Roraima,14001,Centro Norte
RR,140015,1401,Macro-Roraima,14001,Centro Norte
RR,140070,1401,Macro-Roraima,14001,Centro Norte
RR,140023,1401,Macro-Roraima,14002,Sul
RR,140028,1401,Macro-Roraima,14002,Sul
RR,140050,1401,Macro-Roraima,14002,Sul
RR,140060,1401,Macro-Roraima,14002,Sul
PA,150553,1509,Macrorregião IV,15003,Carajas
PA,150420,1509,Macrorregião IV,15003,Carajas
PA,150810,1509,Macrorregião IV,15004,Lago de Tucurui
PA,150613,1509,Macrorregião IV,15001,Araguaia
PA,150215,1509,Macrorregião IV,15003,Carajas
PA,150730,1509,Macrorregião IV,15001,Araguaia
PA,150506,1509,Macrorregião IV,15004,Lago de Tucurui
PA,150293,1509,Macrorregião IV,15003,Carajas
PA,150618,1509,Macrorregião IV,15003,Carajas
PA,150840,1509,Macrorregião IV,15001,Araguaia
PA,150370,1509,Macrorregião IV,15003,Carajas
PA,150178,1509,Macrorregião IV,15004,Lago de Tucurui
PA,150270,1509,Macrorregião IV,15001,Araguaia
PA,150808,1509,Macrorregião IV,15001,Araguaia
PA,150380,1509,Macrorregião IV,15004,Lago de Tucurui
PA,150543,1509,Macrorregião IV,15001,Araguaia
PA,150670,1509,Macrorregião IV,15001,Araguaia
PA,150295,1509,Macrorregião IV,15003,Carajas
PA,150309,1509,Macrorregião IV,15004,Lago de Tucurui
PA,150745,1509,Macrorregião IV,15003,Carajas
PA,150715,1509,Macrorregião IV,15003,Carajas
PA,150277,1509,Macrorregião IV,15003,Carajas
PA,150616,1509,Macrorregião IV,15001,Araguaia
PA,150034,1509,Macrorregião IV,15001,Araguaia
PA,150157,1509,Macrorregião IV,15003,Carajas
PA,150304,1509,Macrorregião IV,15001,Araguaia
PA,150658,1509,Macrorregião IV,15001,Araguaia
PA,150276,1509,Macrorregião IV,15001,Araguaia
PA,150497,1509,Macrorregião IV,15003,Carajas
PA,150750,1509,Macrorregião IV,15003,Carajas
PA,150563,1509,Macrorregião IV,15003,Carajas
PA,150013,1509,Macrorregião IV,15003,Carajas
PA,150555,1509,Macrorregião IV,15001,Araguaia
PA,150549,1509,Macrorregião IV,15003,Carajas
PA,150175,1509,Macrorregião IV,15003,Carajas
PA,150775,1509,Macrorregião IV,15001,Araguaia
PA,150125,1509,Macrorregião IV,15001,Araguaia
PA,150680,1510,Macrorregião III,15002,Baixo Amazonas
PA,150060,1510,Macrorregião III,15012,Xingu
PA,150360,1510,Macrorregião III,15010,Tapajós
PA,150040,1510,Macrorregião III,15002,Baixo Amazonas
PA,150530,1510,Macrorregião III,15002,Baixo Amazonas
PA,150480,1510,Macrorregião III,15002,Baixo Amazonas
PA,150510,1510,Macrorregião III,15002,Baixo Amazonas
PA,150390,1510,Macrorregião III,15002,Baixo Amazonas
PA,150815,1510,Macrorregião III,15012,Xingu
PA,150548,1510,Macrorregião III,15012,Xingu
PA,150590,1510,Macrorregião III,15012,Xingu
PA,150619,1510,Macrorregião III,15010,Tapajós
PA,150600,1510,Macrorregião III,15002,Baixo Amazonas
PA,150050,1510,Macrorregião III,15002,Baixo Amazonas
PA,150503,1510,Macrorregião III,15010,Tapajós
PA,150085,1510,Macrorregião III,15012,Xingu
PA,150445,1510,Macrorregião III,15012,Xingu
PA,150172,1510,Macrorregião III,15012,Xingu
PA,150375,1510,Macrorregião III,15010,Tapajós
PA,150475,1510,Macrorregião III,15002,Baixo Amazonas
PA,150780,1510,Macrorregião III,15012,Xingu
PA,150797,1510,Macrorregião III,15002,Baixo Amazonas
PA,150565,1510,Macrorregião III,15002,Baixo Amazonas
PA,150100,1510,Macrorregião III,15010,Tapajós
PA,150145,1510,Macrorregião III,15002,Baixo Amazonas
PA,150835,1510,Macrorregião III,15012,Xingu
PA,150805,1510,Macrorregião III,15010,Tapajós
PA,150285,1510,Macrorregião III,15002,Baixo Amazonas
PA,150300,1510,Macrorregião III,15002,Baixo Amazonas
PA,150240,1511,Macrorregião II,15008,Metropolitana III
PA,150170,1511,Macrorregião II,15009,Rio Caetés
PA,150550,1511,Macrorregião II,15008,Metropolitana III
PA,150650,1511,Macrorregião II,15007,Metropolitana II
PA,150220,1511,Macrorregião II,15009,Rio Caetés
PA,150800,1511,Macrorregião II,15007,Metropolitana II
PA,150020,1511,Macrorregião II,15007,Metropolitana II
PA,150830,1511,Macrorregião II,15009,Rio Caetés
PA,150230,1511,Macrorregião II,15008,Metropolitana III
PA,150760,1511,Macrorregião II,15008,Metropolitana III
PA,150820,1511,Macrorregião II,15007,Metropolitana II
PA,150620,1511,Macrorregião II,15009,Rio Caetés
PA,150090,1511,Macrorregião II,15009,Rio Caetés
PA,150290,1511,Macrorregião II,15008,Metropolitana III
PA,150812,1511,Macrorregião II,15008,Metropolitana III
PA,150320,1511,Macrorregião II,15008,Metropolitana III
PA,150405,1511,Macrorregião II,15008,Metropolitana III
PA,150350,1511,Macrorregião II,15008,Metropolitana III
PA,150720,1511,Macrorregião II,15008,Metropolitana III
PA,150345,1511,Macrorregião II,15008,Metropolitana III
PA,150803,1511,Macrorregião II,15009,Rio Caetés
PA,150700,1511,Macrorregião II,15007,Metropolitana II
PA,150275,1511,Macrorregião II,15007,Metropolitana II
PA,150440,1511,Macrorregião II,15008,Metropolitana III
PA,150430,1511,Macrorregião II,15008,Metropolitana III
PA,150307,1511,Macrorregião II,15008,Metropolitana III
PA,150660,1511,Macrorregião II,15008,Metropolitana III
PA,150190,1511,Macrorregião II,15007,Metropolitana II
PA,150095,1511,Macrorregião II,15008,Metropolitana III
PA,150747,1511,Macrorregião II,15009,Rio Caetés
PA,150495,1511,Macrorregião II,15008,Metropolitana III
PA,150655,1511,Macrorregião II,15009,Rio Caetés
PA,150195,1511,Macrorregião II,15009,Rio Caetés
PA,150540,1511,Macrorregião II,15009,Rio Caetés
PA,150710,1511,Macrorregião II,15007,Metropolitana II
PA,150740,1511,Macrorregião II,15008,Metropolitana III
PA,150260,1511,Macrorregião II,15007,Metropolitana II
PA,150500,1511,Macrorregião II,15009,Rio Caetés
PA,150160,1511,Macrorregião II,15009,Rio Caetés
PA,150611,1511,Macrorregião II,15009,Rio Caetés
PA,150610,1511,Macrorregião II,15009,Rio Caetés
PA,150796,1511,Macrorregião II,15008,Metropolitana III
PA,150340,1511,Macrorregião II,15008,Metropolitana III
PA,150560,1511,Macrorregião II,15009,Rio Caetés
PA,150410,1511,Macrorregião II,15008,Metropolitana III
PA,150690,1511,Macrorregião II,15009,Rio Caetés
PA,150746,1511,Macrorregião II,15008,Metropolitana III
PA,150140,1512,Macrorregião I,15006,Metropolitana I
PA,150080,1512,Macrorregião I,15006,Metropolitana I
PA,150010,1512,Macrorregião I,15011,Tocantins
PA,150210,1512,Macrorregião I,15011,Tocantins
PA,150130,1512,Macrorregião I,15011,Tocantins
PA,150442,1512,Macrorregião I,15006,Metropolitana I
PA,150180,1512,Macrorregião I,15014,Marajó II
PA,150470,1512,Macrorregião I,15011,Tocantins
PA,150795,1512,Macrorregião I,15011,Tocantins
PA,150330,1512,Macrorregião I,15011,Tocantins
PA,150150,1512,Macrorregião I,15006,Metropolitana I
PA,150580,1512,Macrorregião I,15014,Marajó II
PA,150120,1512,Macrorregião I,15011,Tocantins
PA,150490,1512,Macrorregião I,15013,Marajó I
PA,150030,1512,Macrorregião I,15013,Marajó I
PA,150280,1512,Macrorregião I,15014,Marajó II
PA,150520,1512,Macrorregião I,15011,Tocantins
PA,150110,1512,Macrorregião I,15014,Marajó II
PA,150310,1512,Macrorregião I,15014,Marajó II
PA,150400,1512,Macrorregião I,15011,Tocantins
PA,150070,1512,Macrorregião I,15014,Marajó II
PA,150450,1512,Macrorregião I,15014,Marajó II
PA,150460,1512,Macrorregião I,15011,Tocantins
PA,150770,1512,Macrorregião I,15013,Marajó I
PA,150570,1512,Macrorregião I,15013,Marajó I
PA,150790,1512,Macrorregião I,15013,Marajó I
PA,150630,1512,Macrorregião I,15013,Marajó I
PA,150200,1512,Macrorregião I,15013,Marajó I
PA,150635,1512,Macrorregião I,15006,Metropolitana I
PA,150250,1512,Macrorregião I,15013,Marajó I
PA,150640,1512,Macrorregião I,15013,Marajó I
AP,160030,1601,Macro Única - AP,16001,Area Central
AP,160060,1601,Macro Única - AP,16003,Area Sudoeste
AP,160027,1601,Macro Única - AP,16003,Area Sudoeste
AP,160050,1601,Macro Única - AP,16002,Area Norte
AP,160040,1601,Macro Única - AP,16003,Area Sudoeste
AP,160053,1601,Macro Única - AP,16001,Area Central
AP,160070,1601,Macro Única - AP,16002,Area Norte
AP,160015,1601,Macro Única - AP,16001,Area Central
AP,160080,1601,Macro Única - AP,16003,Area Sudoeste
AP,160020,1601,Macro Única - AP,16002,Area Norte
AP,160010,1601,Macro Única - AP,16002,Area Norte
AP,160023,1601,Macro Única - AP,16001,Area Central
AP,160025,1601,Macro Única - AP,16001,Area Central
AP,160005,1601,Macro Única - AP,16001,Area Central
AP,160021,1601,Macro Única - AP,16001,Area Central
AP,160055,1601,Macro Única - AP,16002,Area Norte
TO,170210,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170550,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170220,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170930,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,172120,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170255,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171650,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,172020,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170900,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,172080,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,172208,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,172210,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,171488,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170100,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170380,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170290,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171830,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171670,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170384,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170300,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170770,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170740,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171886,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,171050,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170650,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,172010,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170230,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170600,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170130,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,171070,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171665,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171380,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171570,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170830,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171430,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170030,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,170307,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170215,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170320,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171880,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,172030,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171630,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170330,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171855,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171090,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171850,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170305,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171395,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170389,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171280,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171840,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170105,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171245,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171888,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,172000,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,171110,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,171720,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,171180,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170388,1701,Macrorregião de Saúde Norte,17001,Medio Norte Araguaia
TO,170410,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170360,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,170382,1701,Macrorregião de Saúde Norte,17002,Bico do Papagaio
TO,172125,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,172130,1701,Macrorregião de Saúde Norte,17004,Cerrado Tocantins Araguaia
TO,172100,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170950,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171820,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,171610,1702,Macrorregião Centro-Sul,17007,Cantao
TO,170820,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171320,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170700,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171190,1702,Macrorregião Centro-Sul,17007,Cantao
TO,172090,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171330,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,171620,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,170240,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171660,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,170070,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171420,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,170200,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171790,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,172110,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,171750,1702,Macrorregião Centro-Sul,17007,Cantao
TO,170710,1702,Macrorregião Centro-Sul,17007,Cantao
TO,171575,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,170040,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,170610,1702,Macrorregião Centro-Sul,17007,Cantao
TO,170720,1702,Macrorregião Centro-Sul,17007,Cantao
TO,170190,1702,Macrorregião Centro-Sul,17007,Cantao
TO,171360,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,170765,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,170035,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,172065,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,170110,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170390,1702,Macrorregião Centro-Sul,17007,Cantao
TO,170310,1702,Macrorregião Centro-Sul,17007,Cantao
TO,171875,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170555,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,170370,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,171890,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,171250,1702,Macrorregião Centro-Sul,17007,Cantao
TO,171700,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,172049,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,170730,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171780,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,170386,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171510,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170560,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171884,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171195,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170755,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,170825,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,171500,1702,Macrorregião Centro-Sul,17007,Cantao
TO,171200,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170270,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171150,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,170510,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,171240,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,171800,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171900,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,171270,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,171870,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,170025,1702,Macrorregião Centro-Sul,17007,Cantao
TO,172097,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171370,1702,Macrorregião Centro-Sul,17007,Cantao
TO,172025,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171525,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171889,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,171845,1702,Macrorregião Centro-Sul,17007,Cantao
TO,172093,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171515,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,172015,1702,Macrorregião Centro-Sul,17006,Capim Dourado
TO,171865,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,171215,1702,Macrorregião Centro-Sul,17003,Sudeste
TO,170980,1702,Macrorregião Centro-Sul,17008,Amor Perfeito
TO,172085,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
TO,170460,1702,Macrorregião Centro-Sul,17007,Cantao
TO,170625,1702,Macrorregião Centro-Sul,17005,Ilha do Bananal
